# Input data: Maddison_CRU_dataset.csv
iteration,approach,approach_name,C_Delta_u,C_epsilon,C_j,C_k,C_v,Sigma_Delta_u_Delta_u,Sigma_Delta_u_epsilon,Sigma_Delta_u_j,Sigma_Delta_u_k,Sigma_Delta_u_v,Sigma_epsilon_epsilon,Sigma_h_epsilon,Sigma_h_h,Sigma_h_j,Sigma_h_k,Sigma_j_epsilon,Sigma_j_j,Sigma_j_k,Sigma_k_epsilon,Sigma_k_k,Sigma_v_epsilon,Sigma_v_j,Sigma_v_k,Sigma_v_v,cov_epsilon_Delta_u,cov_epsilon_j,cov_epsilon_k,cov_epsilon_v,s_Delta_u,s_epsilon,s_j,s_k,s_v,sum_check,var_dy
40,approach1,1: Precomputed k Combined,1.843182282872855e-06,0.0034467179315266945,0.0003248524027824496,0.00031429069108878977,-1.2792282195068795e-05,2.7637870074989025e-06,-2.0763857726616242e-07,5.104035596693765e-07,-1.432321910244644e-06,2.0895220321538272e-07,0.0036703594650276524,-0.0002373557340466019,0.00024012083468005006,-1.1951249015825593e-05,-1.7629515298185071e-06,1.1951249015825597e-05,0.0003248524027824496,1.4489337788976788e-21,1.7629515298183405e-06,0.00031429069108878993,-0.00023714809546933574,-1.246165257549497e-05,-3.306296195738632e-07,0.00023693914326612038,-2.0763857726616242e-07,1.1951249015825597e-05,1.7629515298183405e-06,-0.00023714809546933574,0.0004523244469027744,0.845838632724765,0.07972010407163012,0.07712821696172631,-0.0031392782050237646,0.004074911925485738,0.004074911925485736
41,approach1,1: Precomputed k Combined,7.608009892039653e-07,0.0025862018740835198,0.0003540495437444538,0.00029923168563295266,1.8598958988725724e-05,9.837503577332635e-07,8.829858201967934e-08,1.9599851682253284e-07,-4.1947265790143246e-07,-8.777380947007786e-08,0.002718111523896276,-0.00011353416496510909,0.00011451844009539202,1.7964389212319955e-05,4.110956353268011e-07,-1.7964389212319986e-05,0.00035404954374445387,2.4981616877546186e-21,-4.1109563532698015e-07,0.0002992316856329528,-0.00011362246354712877,1.776839069549742e-05,8.305682932282336e-07,0.00011371023735659891,8.829858201967934e-08,-1.7964389212319986e-05,-4.1109563532698015e-07,-0.00011362246354712877,0.00023345740223913066,0.7935951447976416,0.10864271724069788,0.09182145263585736,0.005707227923564069,0.0032588428634388556,0.0032588428634388556
42,approach1,1: Precomputed k Combined,1.2395686487213605e-06,0.002477887396334007,0.0003672181673608795,0.00028399974515522507,-6.5725021174971754e-06,1.887615603256883e-06,-1.5565336183925047e-07,7.829654672069847e-07,-1.4316139521446044e-06,1.562548922413477e-07,0.0027155533809276452,-0.00024488713519607255,0.00024677535232973144,-5.784654318244248e-06,-1.4364962841904374e-06,5.784654318244314e-06,0.0003672181673608794,9.992646751018474e-23,1.4364962841902567e-06,0.0002839997451552253,-0.0002447314818342333,-6.567619785451233e-06,-4.882332045833063e-09,0.00024457522694199186,-1.5565336183925047e-07,5.784654318244314e-06,1.4364962841902567e-06,-0.0002447314818342333,0.00039681785346796903,0.7932355813958814,0.1175559942379128,0.09091563373613472,-0.0021040272233967864,0.0031237723753813357,0.0031237723753813357
43,approach1,1: Precomputed k Combined,1.8777250522352427e-06,0.0034330176345117674,0.0003927195098818335,0.00036856099360378896,-1.0963840151734095e-05,1.473707161658997e-06,-1.0044986633152132e-07,6.690183632054448e-07,-2.655765093772152e-07,1.0102590307953762e-07,0.003554122399693325,-0.00013166516347946368,0.00013313944667787072,-9.771160312352259e-06,-7.892379855536283e-07,9.771160312352308e-06,0.00039271950988183346,-4.196911635427759e-21,7.892379855534765e-07,0.0003685609936037891,-0.00013156471361313216,-1.0440178675557704e-05,-5.236614761764131e-07,0.00013146368771005265,-1.0044986633152132e-07,9.771160312352308e-06,7.892379855534765e-07,-0.00013156471361313216,0.0004486570911967999,0.8202732897949347,0.09383503338258828,0.08806268155289128,-0.002619661821611274,0.004185212022897891,0.004185212022897892
44,approach1,1: Precomputed k Combined,1.5297716015644456e-06,0.002781772994794189,0.00034338469817856646,0.0003132102641499104,-9.351525393686634e-05,1.6900279354731587e-06,-1.579456764723249e-07,3.7508285364927206e-07,-5.355464024436907e-07,1.581528913580307e-07,0.0031181305545043836,-0.00043003327719585527,0.0004317235123462144,-9.131160997579098e-05,-2.3641075098700307e-06,9.131160997579095e-05,0.00034338469817856646,1.2990440776324017e-21,2.364107509869837e-06,0.00031321026414991057,-0.00042987533151938294,-9.168669282944025e-05,-1.82856110742634e-06,0.00042971717862802516,-1.579456764723249e-07,9.131160997579095e-05,2.364107509869837e-06,-0.00042987533151938294,0.00045714188772209933,0.8312776605044077,0.10261370323497943,0.09359667237972029,-0.02794517800682916,0.003346382474787364,0.003346382474787363
45,approach1,1: Precomputed k Combined,1.4596098519906495e-06,0.003305980969003975,0.0003875779425043872,0.00034332447179905604,1.5485655197372734e-06,1.914251376090005e-06,-4.859394373958382e-08,8.954246769086829e-07,-1.350921605245458e-06,4.944934797700304e-08,0.003423897358901263,-0.00011682332130588713,0.00011873842808621458,2.3588699165576002e-06,-1.2658013251570995e-06,-2.3588699165576104e-06,0.0003875779425043872,3.247610194081004e-21,1.2658013251568998e-06,0.0003433244717990562,-0.00011677472736214755,1.4634452396489172e-06,8.512028008835859e-08,0.00011672527801417055,-4.859394373958382e-08,-2.3588699165576104e-06,1.2658013251568998e-06,-0.00011677472736214755,0.0003612992652871783,0.8183340866913947,0.09593770943473215,0.0849835860226176,0.00038331858596808,0.004039891558679147,0.0040398915586791475
46,approach1,1: Precomputed k Combined,1.6938947967359217e-06,0.0028077269158682454,0.0003748600911291656,0.0002870380465318681,6.024345032090689e-06,2.46004153919463e-06,-5.489618781619553e-08,1.5589671505193353e-07,-9.23053142153216e-07,5.5905872458769876e-08,0.0029916182674041367,-0.0001786341629309018,0.0001810952141547389,5.771572068997817e-06,-5.143834640082957e-07,-5.771572068997812e-06,0.0003748600911291656,-1.5488602464078634e-21,5.143834640080965e-07,0.00028703804653186824,-0.0001785792667430856,5.6156753539458835e-06,4.0866967814492037e-07,0.00017852336087062671,-5.489618781619553e-08,-5.771572068997812e-06,5.143834640080965e-07,-0.0001785792667430856,0.0004871232587163145,0.807434492082257,0.10780071436868673,0.08254521406618802,0.001732456224151777,0.0034773432933581055,0.003477343293358106
47,approach1,1: Precomputed k Combined,7.332819608943941e-07,0.003022037891615951,0.0003790039327297898,0.0003129732860190276,8.853758565399288e-06,1.61336377771093e-06,-2.874888325484967e-09,7.696058257925447e-07,-1.650417238269422e-06,3.604483985826409e-09,0.0031734524331887004,-0.00014344159441982696,0.00014505568779319837,9.2679163977699e-06,-1.294969244847626e-06,-9.267916397769852e-06,0.0003790039327297898,-8.11902548520251e-22,1.2949692448474661e-06,0.00031297328601902777,-0.00014343871953150148,8.498310571977355e-06,3.5544799342179615e-07,0.00014343511504751578,-2.874888325484967e-09,-9.267916397769852e-06,1.2949692448474661e-06,-0.00014343871953150148,0.00019692811723156804,0.8115898984784864,0.10178421790821389,0.08405121528467609,0.0023777402113919644,0.003723602150891062,0.0037236021508910626
48,approach1,1: Precomputed k Combined,3.274771221544803e-06,0.005064803496168551,0.00043419121876947156,0.00043350892723073705,-1.0806589586914153e-05,3.397802805801787e-06,-2.4221857427224234e-07,1.3787241277724324e-06,-1.5033041095859999e-06,2.437669718288263e-07,0.005360988292952835,-0.0003071159663530116,0.0003105153175563702,-8.24391498721829e-06,-2.687254581509619e-06,8.243914987218315e-06,0.0004341912187694715,2.847904324040265e-21,2.687254581509397e-06,0.00043350892723073727,-0.00030687374777873936,-9.622639114990723e-06,-1.1839504719236194e-06,0.0003066299808069107,-2.4221857427224234e-07,8.243914987218315e-06,2.687254581509397e-06,-0.00030687374777873936,0.0005527066320194997,0.8548232205629843,0.07328156684646532,0.07316641160876555,-0.0018239056502343215,0.00592497182380339,0.005924971823803389
49,approach1,1: Precomputed k Combined,1.6593494570776129e-06,0.00303185967819379,0.00030782843339612894,0.0003937131728956321,5.36944517367253e-05,3.880732991456177e-06,2.35379424712632e-07,-2.7000290386119185e-07,-1.9533575312327782e-06,-2.3340252399722595e-07,0.0035703163879344728,-0.0004869856184390516,0.0004908683283312231,5.394545180233592e-05,-2.474360500704519e-06,-5.394545180233591e-05,0.00030782843339612894,-1.1291690828650876e-20,2.4743605007043124e-06,0.00039371317289563234,-0.00048722099786376423,5.421545470619711e-05,-5.21002969471741e-07,0.0004874544003877614,2.35379424712632e-07,-5.394545180233591e-05,2.4743605007043124e-06,-0.00048722099786376423,0.00043796693625026923,0.8002258287038772,0.08124791031218975,0.10391623738989617,0.014172056657786699,0.003788755085679354,0.003788755085679354
-1,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0032035570400591427,0.0004084355065348347,0.00032197355567036115,0.0,0.0,0.0,0.0,0.0,0.0,0.0032035570400591427,0.0,0.0,0.0,0.0,2.3620118757719918e-20,0.0004084355065348347,-8.493749738365703e-22,-1.52262954868644e-19,0.0003219735556703613,0.0,0.0,0.0,0.0,0.0,2.3620118757719918e-20,-1.52262954868644e-19,0.0,0.0,0.8143326497437832,0.10382283322160415,0.0818445170346123,0.0,0.003933966102264338,0.00393396610226434
0,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.003262970967200447,0.0003722467998712279,0.00037049544897971553,0.0,0.0,0.0,0.0,0.0,0.0,0.003262970967200447,0.0,0.0,0.0,0.0,3.79720576538702e-20,0.00037224679987122786,-3.072738875938181e-21,-1.8066705325841402e-19,0.0003704954489797157,0.0,0.0,0.0,0.0,0.0,3.79720576538702e-20,-1.8066705325841402e-19,0.0,0.0,0.8145792749529138,0.09292896914826271,0.09249175589882325,0.0,0.0040057132160513905,0.004005713216051391
1,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.00203381781326739,0.0003793648345830811,0.0003188477163793369,0.0,0.0,0.0,0.0,0.0,0.0,0.00203381781326739,0.0,0.0,0.0,0.0,4.381151059899662e-21,0.0003793648345830811,-2.8978675577953576e-21,-1.89860288269351e-19,0.0003188477163793371,0.0,0.0,0.0,0.0,0.0,4.381151059899662e-21,-1.89860288269351e-19,0.0,0.0,0.7444345567662631,0.13885820580549388,0.1167072374282428,0.0,0.0027320303642298076,0.0027320303642298085
2,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0031032798629391438,0.00046034029785880853,0.00033508173704658727,0.0,0.0,0.0,0.0,0.0,0.0,0.003103279862939144,0.0,0.0,0.0,0.0,4.037029287411463e-20,0.0004603402978588085,-7.994117400814779e-22,-2.6300646248680623e-19,0.00033508173704658754,0.0,0.0,0.0,0.0,0.0,4.037029287411463e-20,-2.6300646248680623e-19,0.0,0.0,0.7959777239328921,0.1180752747762826,0.08594700129082518,0.0,0.0038987018978445397,0.00389870189784454
3,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0028671140048437058,0.00043459726808053574,0.00031176869273861487,0.0,0.0,0.0,0.0,0.0,0.0,0.0028671140048437058,0.0,0.0,0.0,0.0,5.375419411626e-20,0.0004345972680805357,-4.4966910379583134e-21,-1.231094079725476e-19,0.000311768692738615,0.0,0.0,0.0,0.0,0.0,5.375419411626e-20,-1.231094079725476e-19,0.0,0.0,0.7934495367591622,0.12027111599076305,0.08627934725007509,0.0,0.0036134799656628563,0.003613479965662855
4,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0040056440765141406,0.0005002643286192145,0.0004340651092876542,0.0,0.0,0.0,0.0,0.0,0.0,0.0040056440765141406,0.0,0.0,0.0,0.0,-1.618808773664993e-20,0.0005002643286192145,-6.3515760911161174e-21,-2.284319047282823e-19,0.0004340651092876544,0.0,0.0,0.0,0.0,0.0,-1.618808773664993e-20,-2.284319047282823e-19,0.0,0.0,0.8108634722070213,0.10126862566344105,0.08786790212953782,0.0,0.0049399735144210095,0.004939973514421009
5,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0030876487796280363,0.00036134008276897546,0.0003963094922205751,0.0,0.0,0.0,0.0,0.0,0.0,0.0030876487796280363,0.0,0.0,0.0,0.0,9.517996030345097e-21,0.00036134008276897546,-3.089913737541494e-21,-2.0305058198069538e-19,0.0003963094922205753,0.0,0.0,0.0,0.0,0.0,9.517996030345097e-21,-2.0305058198069538e-19,0.0,0.0,0.8029672849494929,0.09396932290964208,0.10306339214086492,0.0,0.0038452983546175866,0.0038452983546175875
6,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.003751268066497116,0.0004111874446204765,0.0003778075041036308,0.0,0.0,0.0,0.0,0.0,0.0,0.003751268066497116,0.0,0.0,0.0,0.0,6.197939147319209e-20,0.00041118744462047643,2.0412713353301216e-21,-1.918588176195547e-19,0.00037780750410363104,0.0,0.0,0.0,0.0,0.0,6.197939147319209e-20,-1.918588176195547e-19,0.0,0.0,0.8262226337815666,0.09056467505119668,0.08321269116723677,0.0,0.004540263015221223,0.004540263015221223
7,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0032184798147361243,0.00039907010115623195,0.00030528826503465494,0.0,0.0,0.0,0.0,0.0,0.0,0.0032184798147361243,0.0,0.0,0.0,0.0,-1.4152085961129914e-20,0.00039907010115623195,-1.0192499686038843e-20,-1.7846867097318993e-19,0.0003052882650346551,0.0,0.0,0.0,0.0,0.0,-1.4152085961129914e-20,-1.7846867097318993e-19,0.0,0.0,0.8204467444985358,0.10172994213641695,0.07782331336504732,0.0,0.003922838180927011,0.003922838180927011
8,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0036574773316152705,0.0004250790460551826,0.00040576084408446776,0.0,0.0,0.0,0.0,0.0,0.0,0.0036574773316152705,0.0,0.0,0.0,0.0,3.2880491864015317e-20,0.00042507904605518254,-5.096249843019422e-21,-1.7267293585759923e-19,0.0004057608440844679,0.0,0.0,0.0,0.0,0.0,3.2880491864015317e-20,-1.7267293585759923e-19,0.0,0.0,0.814888331396774,0.09470788829158958,0.0904037803116368,0.0,0.004488317221754921,0.0044883172217549195
9,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.003381284556829983,0.0004823879489942288,0.0003769551162135011,0.0,0.0,0.0,0.0,0.0,0.0,0.003381284556829983,0.0,0.0,0.0,0.0,6.095514518121269e-21,0.0004823879489942288,-8.943418842161535e-21,-1.7347234759768072e-19,0.0003769551162135013,0.0,0.0,0.0,0.0,0.0,6.095514518121269e-21,-1.7347234759768072e-19,0.0,0.0,0.7973547451462394,0.11375390437192669,0.08889135048183412,0.0,0.004240627622037713,0.004240627622037712
10,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0028600257633574406,0.00034507099634304805,0.0003538531257697323,0.0,0.0,0.0,0.0,0.0,0.0,0.0028600257633574406,0.0,0.0,0.0,0.0,8.381332462416745e-21,0.00034507099634304805,1.1241727594895784e-22,-2.1664058156208051e-19,0.0003538531257697325,0.0,0.0,0.0,0.0,0.0,8.381332462416745e-21,-2.1664058156208051e-19,0.0,0.0,0.8036150705672453,0.0969586556281211,0.09942627380463384,0.0,0.003558949885470221,0.0035589498854702198
11,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0032435493904935074,0.00043479698805374455,0.00031547254010519057,0.0,0.0,0.0,0.0,0.0,0.0,0.0032435493904935074,0.0,0.0,0.0,0.0,1.1269831913883022e-20,0.00043479698805374455,-5.795735115590715e-21,-1.858632295689436e-19,0.00031547254010519073,0.0,0.0,0.0,0.0,0.0,1.1269831913883022e-20,-1.858632295689436e-19,0.0,0.0,0.8121423270707315,0.10886747669582618,0.07899019623344225,0.0,0.003993818918652443,0.003993818918652443
12,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0026587509970708192,0.0004077754253099681,0.00030498112160708265,0.0,0.0,0.0,0.0,0.0,0.0,0.0026587509970708192,0.0,0.0,0.0,0.0,1.7961782534955707e-20,0.0004077754253099681,-1.6737683307955944e-21,-1.5768396573107153e-19,0.0003049811216070828,0.0,0.0,0.0,0.0,0.0,1.7961782534955707e-20,-1.5768396573107153e-19,0.0,0.0,0.7885941117978366,0.12094750493354829,0.09045838326861534,0.0,0.00337150754398787,0.0033715075439878692
13,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0035086550142348506,0.00046542549442707334,0.0003834639233544545,0.0,0.0,0.0,0.0,0.0,0.0,0.0035086550142348506,0.0,0.0,0.0,0.0,-9.143271777181904e-21,0.00046542549442707334,-1.538867599656845e-20,-1.4389411321466603e-19,0.00038346392335445465,0.0,0.0,0.0,0.0,0.0,-9.143271777181904e-21,-1.4389411321466603e-19,0.0,0.0,0.8051908750386011,0.10680912190072744,0.08800000306067178,0.0,0.004357544432016378,0.004357544432016377
14,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0031319776947243273,0.00035796190008276896,0.0002791558891850523,0.0,0.0,0.0,0.0,0.0,0.0,0.0031319776947243273,0.0,0.0,0.0,0.0,3.712268268003363e-20,0.0003579619000827689,-5.246139544284699e-21,-1.5608514225090857e-19,0.00027915588918505247,0.0,0.0,0.0,0.0,0.0,3.712268268003363e-20,-1.5608514225090857e-19,0.0,0.0,0.8309626826983436,0.09497289246268262,0.07406442483897388,0.0,0.0037690954839921485,0.003769095483992148
15,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.002548302703028757,0.0003758919485573846,0.0003569402952702809,0.0,0.0,0.0,0.0,0.0,0.0,0.002548302703028757,0.0,0.0,0.0,0.0,7.592850179719194e-21,0.0003758919485573846,-6.495220388162008e-21,-2.1903881678232495e-19,0.00035694029527028113,0.0,0.0,0.0,0.0,0.0,7.592850179719194e-21,-2.1903881678232495e-19,0.0,0.0,0.7766528180958314,0.11456156319249158,0.10878561871167686,0.0,0.0032811349468564225,0.003281134946856423
16,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.003035991739941156,0.000388850149486512,0.00033491287791844804,0.0,0.0,0.0,0.0,0.0,0.0,0.003035991739941156,0.0,0.0,0.0,0.0,2.448198453999526e-21,0.000388850149486512,3.7472425316319275e-22,-1.8866117065922879e-19,0.0003349128779184482,0.0,0.0,0.0,0.0,0.0,2.448198453999526e-21,-1.8866117065922879e-19,0.0,0.0,0.8074972778302135,0.1034243384339102,0.08907838373587641,0.0,0.003759754767346116,0.0037597547673461156
17,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0035297502659324335,0.0003620887901246763,0.00031428754205388063,0.0,0.0,0.0,0.0,0.0,0.0,0.0035297502659324335,0.0,0.0,0.0,0.0,-1.1016893042997867e-20,0.0003620887901246763,-1.1491543763671245e-21,-1.518882306154808e-19,0.0003142875420538808,0.0,0.0,0.0,0.0,0.0,-1.1016893042997867e-20,-1.518882306154808e-19,0.0,0.0,0.8391925881445593,0.08608604179610133,0.07472137005933914,0.0,0.0042061265981109906,0.004206126598110991
18,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0033118634791287523,0.00035029459020644856,0.00040781453201757203,0.0,0.0,0.0,0.0,0.0,0.0,0.0033118634791287527,0.0,0.0,0.0,0.0,-1.421649169214234e-20,0.00035029459020644856,-4.584126697029725e-21,-2.1584116982199904e-19,0.00040781453201757224,0.0,0.0,0.0,0.0,0.0,-1.421649169214234e-20,-2.1584116982199904e-19,0.0,0.0,0.813731148467181,0.08606804627874351,0.10020080525407545,0.0,0.004069972601352773,0.004069972601352773
19,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0031656279436829116,0.00043448971584177933,0.00033182256948720957,0.0,0.0,0.0,0.0,0.0,0.0,0.0031656279436829116,0.0,0.0,0.0,0.0,9.90614790257997e-20,0.0004344897158417792,-1.1991176101222169e-21,-1.9825411154020652e-19,0.0003318225694872098,0.0,0.0,0.0,0.0,0.0,9.90614790257997e-20,-1.9825411154020652e-19,0.0,0.0,0.8051058152728929,0.11050262479472302,0.08439155993238402,0.0,0.003931940229011901,0.003931940229011901
20,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.003499756499039341,0.0004543930062391248,0.00041783450901641204,0.0,0.0,0.0,0.0,0.0,0.0,0.003499756499039341,0.0,0.0,0.0,0.0,-1.631299582103766e-20,0.0004543930062391248,-5.096249843019422e-21,-1.9625558219000283e-19,0.00041783450901641226,0.0,0.0,0.0,0.0,0.0,-1.631299582103766e-20,-1.9625558219000283e-19,0.0,0.0,0.8004961792166545,0.1039329066056547,0.09557091417769084,0.0,0.0043719840142948775,0.0043719840142948775
21,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.003006800934468599,0.00039833873881165924,0.0003134678493750834,0.0,0.0,0.0,0.0,0.0,0.0,0.003006800934468599,0.0,0.0,0.0,0.0,1.9535624398241118e-20,0.00039833873881165924,9.742830582243013e-22,-1.6747675954706964e-19,0.00031346784937508356,0.0,0.0,0.0,0.0,0.0,1.9535624398241118e-20,-1.6747675954706964e-19,0.0,0.0,0.8085824912013131,0.10712040364163466,0.0842971051570524,0.0,0.0037186075226553414,0.003718607522655341
22,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.002830020164846975,0.000359137415479895,0.0003140834836006478,0.0,0.0,0.0,0.0,0.0,0.0,0.002830020164846975,0.0,0.0,0.0,0.0,3.877146939395168e-20,0.00035913741547989494,8.743565907141165e-22,-1.7267293585759923e-19,0.00031408348360064797,0.0,0.0,0.0,0.0,0.0,3.877146939395168e-20,-1.7267293585759923e-19,0.0,0.0,0.8078291254311262,0.1025157586721316,0.08965511589674212,0.0,0.0035032410639275176,0.003503241063927518
23,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.003937173087532749,0.0003897267815434853,0.00037775460822246567,0.0,0.0,0.0,0.0,0.0,0.0,0.003937173087532749,0.0,0.0,0.0,0.0,1.7437168580527236e-20,0.0003897267815434853,-3.135192918132046e-21,-1.9165896468453434e-19,0.0003777546082224659,0.0,0.0,0.0,0.0,0.0,1.7437168580527236e-20,-1.9165896468453434e-19,0.0,0.0,0.8368676395962192,0.08283855560998754,0.08029380479379289,0.0,0.0047046544772987,0.004704654477298701
24,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0035440919256953516,0.000473015885495632,0.00041428898956834053,0.0,0.0,0.0,0.0,0.0,0.0,0.0035440919256953516,0.0,0.0,0.0,0.0,1.716041910605567e-20,0.000473015885495632,-6.295367453141639e-21,-1.9365749403473803e-19,0.00041428898956834075,0.0,0.0,0.0,0.0,0.0,1.716041910605567e-20,-1.9365749403473803e-19,0.0,0.0,0.7997685797597878,0.10674193866245069,0.0934894815777616,0.0,0.004431396800759324,0.004431396800759324
25,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0031480661906393933,0.00034970862591197156,0.00031067824078082474,0.0,0.0,0.0,0.0,0.0,0.0,0.0031480661906393933,0.0,0.0,0.0,0.0,-1.0392352621059214e-20,0.00034970862591197156,-6.195440985631454e-21,-1.7267293585759923e-19,0.0003106782407808249,0.0,0.0,0.0,0.0,0.0,-1.0392352621059214e-20,-1.7267293585759923e-19,0.0,0.0,0.8265997094485928,0.09182432358952099,0.08157596696188607,0.0,0.0038084530573321896,0.00380845305733219
26,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0037408976350050338,0.0004174127650628268,0.0003676217860730094,0.0,0.0,0.0,0.0,0.0,0.0,0.003740897635005034,0.0,0.0,0.0,0.0,9.742830582243013e-22,0.0004174127650628268,-5.495955713060161e-21,-2.2703293418313974e-19,0.00036762178607300963,0.0,0.0,0.0,0.0,0.0,9.742830582243013e-22,-2.2703293418313974e-19,0.0,0.0,0.8265474340203907,0.09222691544981862,0.08122565052979057,0.0,0.00452593218614087,0.004525932186140871
27,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0031538121677610765,0.00034654320919968025,0.0003097752768441047,0.0,0.0,0.0,0.0,0.0,0.0,0.0031538121677610765,0.0,0.0,0.0,0.0,2.2558400040424206e-20,0.00034654320919968025,-5.090004438800035e-22,-1.8186617086853623e-19,0.00030977527684410486,0.0,0.0,0.0,0.0,0.0,2.2558400040424206e-20,-1.8186617086853623e-19,0.0,0.0,0.8277438372386592,0.09095310389254405,0.08130305886879703,0.0,0.0038101306538048615,0.0038101306538048606
28,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0041500060147640835,0.00039190929754030003,0.00039556201115075146,0.0,0.0,0.0,0.0,0.0,0.0,0.0041500060147640835,0.0,0.0,0.0,0.0,4.346801336693036e-21,0.00039190929754030003,8.343860037100425e-21,-1.858632295689436e-19,0.0003955620111507516,0.0,0.0,0.0,0.0,0.0,4.346801336693036e-21,-1.858632295689436e-19,0.0,0.0,0.8405114075258175,0.07937439948909995,0.0801141929850821,0.0,0.004937477323455135,0.004937477323455137
29,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.002641651607855522,0.00045005820776278206,0.00032926286565134925,0.0,0.0,0.0,0.0,0.0,0.0,0.002641651607855522,0.0,0.0,0.0,0.0,-8.368841653977972e-21,0.00045005820776278206,-3.7222609147543814e-21,-2.0145175850053245e-19,0.00032926286565134946,0.0,0.0,0.0,0.0,0.0,-8.368841653977972e-21,-2.0145175850053245e-19,0.0,0.0,0.7721931315964513,0.13155855065049754,0.09624831775305123,0.0,0.003420972681269653,0.003420972681269653
30,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.002617655054493886,0.00036605380286464204,0.00030069241890061003,0.0,0.0,0.0,0.0,0.0,0.0,0.002617655054493886,0.0,0.0,0.0,0.0,-9.898965687727676e-21,0.00036605380286464204,4.746507206733775e-22,-1.9375742050224821e-19,0.00030069241890061024,0.0,0.0,0.0,0.0,0.0,-9.898965687727676e-21,-1.9375742050224821e-19,0.0,0.0,0.7969961141518427,0.1114522167283924,0.09155166911976485,0.0,0.003284401276259138,0.003284401276259138
31,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.0031667811255772504,0.00036098323012352494,0.0003411418547427387,0.0,0.0,0.0,0.0,0.0,0.0,0.0031667811255772504,0.0,0.0,0.0,0.0,-1.8086690619343437e-20,0.00036098323012352494,3.247610194081004e-21,-1.7986764151833252e-19,0.0003411418547427389,0.0,0.0,0.0,0.0,0.0,-1.8086690619343437e-20,-1.7986764151833252e-19,0.0,0.0,0.8185210375555275,0.09330369114379315,0.08817527130067895,0.0,0.0038689062104435143,0.0038689062104435156
32,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.003727560624770516,0.00037252345439542297,0.00030864864203946973,0.0,0.0,0.0,0.0,0.0,0.0,0.003727560624770516,0.0,0.0,0.0,0.0,5.262709382354259e-20,0.0003725234543954229,-4.721525589856229e-21,-1.8546352369890288e-19,0.0003086486420394699,0.0,0.0,0.0,0.0,0.0,5.262709382354259e-20,-1.8546352369890288e-19,0.0,0.0,0.8454948078030342,0.08449672002197715,0.07000847217498837,0.0,0.004408732721205409,0.00440873272120541
33,approach1h0,approach1h0: No Climate Response (Precomputed k),0.0,0.002619976107437943,0.0004062778292411712,0.0002822596502138655,0.0,0.0,0.0,0.0,0.0,0.0,0.002619976107437943,0.0,0.0,0.0,0.0,3.425604214333521e-20,0.00040627782924117115,1.7986764151833255e-21,-1.7387205346772144e-19,0.00028225965021386564,0.0,0.0,0.0,0.0,0.0,3.425604214333521e-20,-1.7387205346772144e-19,0.0,0.0,0.7918891788195309,0.122797691038865,0.08531313014160388,0.0,0.00330851358689298,0.0033085135868929803
