approach,coefficient,percentile,rank,country_iso,country_name,influence_coef,direction
Approach1J,h1,5,75,MYS,Malaysia,0.006730740448666518,increases
Approach1J,h1,5,76,BRB,Barbados,0.006647059650769766,increases
Approach1J,h1,5,77,COL,Colombia,0.006645170278356019,increases
Approach1J,h1,5,78,DNK,Denmark,0.006470713153074814,increases
Approach1J,h1,5,79,CIV,Côte d'Ivoire,0.006280803841235385,increases
Approach1J,h1,5,80,LSO,Lesotho,0.006032292426992629,increases
Approach1J,h1,5,81,HUN,Hungary,0.005802917588229581,increases
Approach1J,h1,5,82,JOR,Jordan,0.005713932425815272,increases
Approach1J,h1,5,83,DMA,Dominica,0.0048013544111311,increases
Approach1J,h1,5,84,MRT,Mauritania,0.004423341612358873,increases
Approach1J,h1,5,85,IRL,Ireland,0.004387738337078808,increases
Approach1J,h1,5,86,LBR,Liberia,0.004064927780358047,increases
Approach1J,h1,5,87,LAO,Lao People's Democratic Republic,0.0034337189824188746,increases
Approach1J,h1,5,88,BGR,Bulgaria,0.0032507448643132684,increases
Approach1J,h1,5,89,GAB,Gabon,0.0030917843009634315,increases
Approach1J,h1,5,90,JAM,Jamaica,0.0030575799948035923,increases
Approach1J,h1,5,91,PRT,Portugal,0.0029752342527721385,increases
Approach1J,h1,5,92,PER,Peru,0.00293653005363816,increases
Approach1J,h1,5,93,DEU,Germany,0.002933427086614992,increases
Approach1J,h1,5,94,PAN,Panama,0.002638772911502293,increases
Approach1J,h1,5,95,COG,Congo,0.002606245947427477,increases
Approach1J,h1,5,96,ZMB,Zambia,0.0024225209412384926,increases
Approach1J,h1,5,97,PRY,Paraguay,0.0020414419566089203,increases
Approach1J,h1,5,98,GIN,Guinea,0.0018602433870562943,increases
Approach1J,h1,5,99,COM,Comoros,0.0017615673328254377,increases
Approach1J,h1,5,100,IRQ,Iraq,0.0017259518270072213,increases
Approach1J,h1,5,101,LKA,Sri Lanka,0.001499426706263845,increases
Approach1J,h1,5,102,SAU,Saudi Arabia,0.0011589722571040389,increases
Approach1J,h1,5,103,DOM,Dominican Republic,0.0009318779484670768,increases
Approach1J,h1,5,104,NGA,Nigeria,0.0009069195483423454,increases
Approach1J,h1,5,105,TTO,Trinidad and Tobago,0.0006635883045534121,increases
Approach1J,h1,5,106,GHA,Ghana,-0.0011255224377238054,decreases
Approach1J,h1,5,107,MMR,Myanmar,-0.001292354875484068,decreases
Approach1J,h1,5,108,SWZ,Eswatini,-0.0013674684980421563,decreases
Approach1J,h1,5,109,CYP,Cyprus,-0.0018048170907115644,decreases
Approach1J,h1,5,110,ETH,Ethiopia,-0.0018698022119759744,decreases
Approach1J,h1,5,111,HRV,Croatia,-0.0019871138901529743,decreases
Approach1J,h1,5,112,MEX,Mexico,-0.0020940671482642184,decreases
Approach1J,h1,5,113,VNM,Viet Nam,-0.0021746616623742124,decreases
Approach1J,h1,5,114,SLV,El Salvador,-0.0023930412108921547,decreases
Approach1J,h1,5,115,NIC,Nicaragua,-0.003288998762214399,decreases
Approach1J,h1,5,116,AUS,Australia,-0.003574588115025392,decreases
Approach1J,h1,5,117,FIN,Finland,-0.004668759864175398,decreases
Approach1J,h1,5,118,IDN,Indonesia,-0.004775411156595139,decreases
Approach1J,h1,5,119,UGA,Uganda,-0.004978157041685367,decreases
Approach1J,h1,5,120,KOR,"Korea, Republic of",-0.005241195977242753,decreases
Approach1J,h1,5,121,CRI,Costa Rica,-0.005332268319172114,decreases
Approach1J,h1,5,122,QAT,Qatar,-0.0057953657627204565,decreases
Approach1J,h1,5,123,TCD,Chad,-0.007561169341861485,decreases
Approach1J,h1,5,124,BEN,Benin,-0.007628561023443414,decreases
Approach1J,h1,5,125,SRB,Serbia,-0.008168579161638628,decreases
Approach1J,h1,5,126,NPL,Nepal,-0.008419524464306162,decreases
Approach1J,h1,5,127,SWE,Sweden,-0.0086056291035963,decreases
Approach1J,h1,5,128,GNQ,Equatorial Guinea,-0.008712145050997249,decreases
Approach1J,h1,5,129,MNE,Montenegro,-0.009410151346458631,decreases
Approach1J,h1,5,130,MLT,Malta,-0.010045504400447037,decreases
Approach1J,h1,5,131,CUB,Cuba,-0.011857236899331491,decreases
Approach1J,h1,5,132,IND,India,-0.012117936591016992,decreases
Approach1J,h1,5,133,GBR,United Kingdom,-0.01233193122783305,decreases
Approach1J,h1,5,134,MUS,Mauritius,-0.012454784162094407,decreases
Approach1J,h1,5,135,IRN,"Iran, Islamic Republic of",-0.013355653496346109,decreases
Approach1J,h1,5,136,LBY,Libya,-0.013536807306452413,decreases
Approach1J,h1,5,137,ARE,United Arab Emirates,-0.014836954208996313,decreases
Approach1J,h1,5,138,SYR,Syrian Arab Republic,-0.015217108324568655,decreases
Approach1J,h1,5,139,THA,Thailand,-0.016348631347673344,decreases
Approach1J,h1,5,140,MNG,Mongolia,-0.020286469601236368,decreases
Approach1J,h1,25,1,LBN,Lebanon,0.16690610070960635,increases
Approach1J,h1,25,2,POL,Poland,0.07020917702828869,increases
Approach1J,h1,25,3,KWT,Kuwait,0.06473813111693971,increases
Approach1J,h1,25,4,ALB,Albania,0.06427059136394818,increases
Approach1J,h1,25,5,AFG,Afghanistan,0.05235819629076589,increases
Approach1J,h1,25,6,NER,Niger,0.048898920500174844,increases
Approach1J,h1,25,7,BGR,Bulgaria,0.04751764249294028,increases
Approach1J,h1,25,8,LBR,Liberia,0.04610039609168466,increases
Approach1J,h1,25,9,CHL,Chile,0.04132841110849501,increases
Approach1J,h1,25,10,ZWE,Zimbabwe,0.039435914407919354,increases
Approach1J,h1,25,11,SGP,Singapore,0.037440429951606034,increases
Approach1J,h1,25,12,HKG,Hong Kong,0.03723331698225474,increases
Approach1J,h1,25,13,CMR,Cameroon,0.03602377773846667,increases
Approach1J,h1,25,14,GNB,Guinea-Bissau,0.03549646359159718,increases
Approach1J,h1,25,15,RWA,Rwanda,0.03425242619241334,increases
Approach1J,h1,25,16,OMN,Oman,0.03406955312426768,increases
Approach1J,h1,25,17,TGO,Togo,0.03150579306835577,increases
Approach1J,h1,25,18,BFA,Burkina Faso,0.03140978363855577,increases
Approach1J,h1,25,19,BDI,Burundi,0.03137508299572373,increases
Approach1J,h1,25,20,ESP,Spain,0.030999966474732434,increases
Approach1J,h1,25,21,COG,Congo,0.030130558018881502,increases
Approach1J,h1,25,22,RUS,Russian Federation,0.028233408706377812,increases
Approach1J,h1,25,23,PER,Peru,0.02818027015818983,increases
Approach1J,h1,25,24,USA,United States,0.0270982430641628,increases
Approach1J,h1,25,25,YEM,Yemen,0.02592104737606798,increases
Approach1J,h1,25,26,ROU,Romania,0.025619352216652944,increases
Approach1J,h1,25,27,LKA,Sri Lanka,0.024740827138085092,increases
Approach1J,h1,25,28,ITA,Italy,0.024332195150998104,increases
Approach1J,h1,25,29,KEN,Kenya,0.024118814355655646,increases
Approach1J,h1,25,30,SVN,Slovenia,0.023668634374573443,increases
Approach1J,h1,25,31,HTI,Haiti,0.02224818228979553,increases
Approach1J,h1,25,32,CIV,Côte d'Ivoire,0.02212091878508641,increases
Approach1J,h1,25,33,CAN,Canada,0.020641818069594656,increases
Approach1J,h1,25,34,BEL,Belgium,0.020285701042559834,increases
Approach1J,h1,25,35,PAN,Panama,0.02013585517473919,increases
Approach1J,h1,25,36,JPN,Japan,0.019769117788339802,increases
Approach1J,h1,25,37,NAM,Namibia,0.01856805062193827,increases
Approach1J,h1,25,38,MWI,Malawi,0.017518477386344482,increases
Approach1J,h1,25,39,IRL,Ireland,0.017352162056820747,increases
Approach1J,h1,25,40,MEX,Mexico,0.01722693912561265,increases
Approach1J,h1,25,41,SEN,Senegal,0.01721390362721728,increases
Approach1J,h1,25,42,BRA,Brazil,0.016775268077601817,increases
Approach1J,h1,25,43,URY,Uruguay,0.01667756779087353,increases
Approach1J,h1,25,44,MOZ,Mozambique,0.01640751871172534,increases
Approach1J,h1,25,45,GIN,Guinea,0.016026427086505285,increases
Approach1J,h1,25,46,ZAF,South Africa,0.015734536553448558,increases
Approach1J,h1,25,47,HUN,Hungary,0.014571363095098454,increases
Approach1J,h1,25,48,FRA,France,0.014372820111977122,increases
Approach1J,h1,25,49,IDN,Indonesia,0.014287668488170587,increases
Approach1J,h1,25,50,AUT,Austria,0.014034243748699576,increases
Approach1J,h1,25,51,PAK,Pakistan,0.013794118475314292,increases
Approach1J,h1,25,52,HRV,Croatia,0.012855537799651602,increases
Approach1J,h1,25,53,CYP,Cyprus,0.012812142611674054,increases
Approach1J,h1,25,54,ISL,Iceland,0.012345957471744504,increases
Approach1J,h1,25,55,BGD,Bangladesh,0.011192547555234734,increases
Approach1J,h1,25,56,LUX,Luxembourg,0.011048686243272828,increases
Approach1J,h1,25,57,VEN,"Venezuela, Bolivarian Republic of",0.010142088708837857,increases
Approach1J,h1,25,58,BRB,Barbados,0.010104940362918115,increases
Approach1J,h1,25,59,BEN,Benin,0.010009572544664353,increases
Approach1J,h1,25,60,CAF,Central African Republic,0.00944788152676013,increases
Approach1J,h1,25,61,MYS,Malaysia,0.00941067554847692,increases
Approach1J,h1,25,62,NLD,Netherlands,0.009172073148513196,increases
Approach1J,h1,25,63,VNM,Viet Nam,0.008463345373945032,increases
Approach1J,h1,25,64,DZA,Algeria,0.008300218444235053,increases
Approach1J,h1,25,65,ETH,Ethiopia,0.007891317704481596,increases
Approach1J,h1,25,66,ISR,Israel,0.006879066465461586,increases
Approach1J,h1,25,67,EGY,Egypt,0.006780119391041589,increases
Approach1J,h1,25,68,BHR,Bahrain,0.006608885464129591,increases
Approach1J,h1,25,69,CHE,Switzerland,0.0058874097715903295,increases
Approach1J,h1,25,70,MLT,Malta,0.005580727858206094,increases
Approach1J,h1,25,71,LAO,Lao People's Democratic Republic,0.0050854266202732135,increases
Approach1J,h1,25,72,DMA,Dominica,0.004216363037167284,increases
Approach1J,h1,25,73,AGO,Angola,0.004170164318976053,increases
Approach1J,h1,25,74,HND,Honduras,0.004004830978299564,increases
Approach1J,h1,25,75,SYC,Seychelles,0.0037719968735311794,increases
Approach1J,h1,25,76,GHA,Ghana,0.0033943613854144072,increases
Approach1J,h1,25,77,MLI,Mali,0.0028153778422189343,increases
Approach1J,h1,25,78,DJI,Djibouti,0.0027939847071586157,increases
Approach1J,h1,25,79,MRT,Mauritania,0.0026427201243830467,increases
Approach1J,h1,25,80,ZMB,Zambia,0.0023658843089421674,increases
Approach1J,h1,25,81,MDG,Madagascar,0.001467524046607209,increases
Approach1J,h1,25,82,GMB,Gambia,0.0014449236326360103,increases
Approach1J,h1,25,83,COM,Comoros,0.0010480093160451704,increases
Approach1J,h1,25,84,ECU,Ecuador,0.0007402402483824158,increases
Approach1J,h1,25,85,SLV,El Salvador,-0.00013282012699462366,decreases
Approach1J,h1,25,86,PHL,Philippines,-0.0003457259137058192,decreases
Approach1J,h1,25,87,SRB,Serbia,-0.0015527421070172243,decreases
Approach1J,h1,25,88,NZL,New Zealand,-0.0017380140361985368,decreases
Approach1J,h1,25,89,MAR,Morocco,-0.0020611796605494934,decreases
Approach1J,h1,25,90,PRT,Portugal,-0.0020995346521036143,decreases
Approach1J,h1,25,91,BOL,"Bolivia, Plurinational State of",-0.002176205804580468,decreases
Approach1J,h1,25,92,JAM,Jamaica,-0.0028128657787254603,decreases
Approach1J,h1,25,93,NOR,Norway,-0.0029966692464121134,decreases
Approach1J,h1,25,94,IND,India,-0.0031161572686684517,decreases
Approach1J,h1,25,95,MKD,North Macedonia,-0.0036681546415971746,decreases
Approach1J,h1,25,96,GTM,Guatemala,-0.0038211442722153495,decreases
Approach1J,h1,25,97,MMR,Myanmar,-0.003996643272131434,decreases
Approach1J,h1,25,98,TZA,"Tanzania, United Republic of",-0.004022631616036591,decreases
Approach1J,h1,25,99,JOR,Jordan,-0.004546789091034248,decreases
Approach1J,h1,25,100,COL,Colombia,-0.004621623121251645,decreases
Approach1J,h1,25,101,NPL,Nepal,-0.004716190828013469,decreases
Approach1J,h1,25,102,GAB,Gabon,-0.0054169335516177156,decreases
Approach1J,h1,25,103,DEU,Germany,-0.006162115765643558,decreases
Approach1J,h1,25,104,TUN,Tunisia,-0.006452332336720129,decreases
Approach1J,h1,25,105,PRY,Paraguay,-0.0067118345066411456,decreases
Approach1J,h1,25,106,SLE,Sierra Leone,-0.007070519265918847,decreases
Approach1J,h1,25,107,DNK,Denmark,-0.0077243303390601295,decreases
Approach1J,h1,25,108,ARG,Argentina,-0.007844567569284816,decreases
Approach1J,h1,25,109,GRC,Greece,-0.009429826685154092,decreases
Approach1J,h1,25,110,BWA,Botswana,-0.012398006798649223,decreases
Approach1J,h1,25,111,UGA,Uganda,-0.012463889181956747,decreases
Approach1J,h1,25,112,AUS,Australia,-0.012624058048158207,decreases
Approach1J,h1,25,113,SDN,Sudan,-0.014132938139114405,decreases
Approach1J,h1,25,114,DOM,Dominican Republic,-0.014403375834697387,decreases
Approach1J,h1,25,115,IRQ,Iraq,-0.014951162563397877,decreases
Approach1J,h1,25,116,SWZ,Eswatini,-0.017143657136755752,decreases
Approach1J,h1,25,117,NGA,Nigeria,-0.017272804128934702,decreases
Approach1J,h1,25,118,LSO,Lesotho,-0.0197770729478669,decreases
Approach1J,h1,25,119,NIC,Nicaragua,-0.020126126615650948,decreases
Approach1J,h1,25,120,TTO,Trinidad and Tobago,-0.020278251686796117,decreases
Approach1J,h1,25,121,CRI,Costa Rica,-0.021688924918998424,decreases
Approach1J,h1,25,122,KOR,"Korea, Republic of",-0.022737879198194318,decreases
Approach1J,h1,25,123,KHM,Cambodia,-0.022872430623322594,decreases
Approach1J,h1,25,124,CUB,Cuba,-0.023215274559353315,decreases
Approach1J,h1,25,125,MUS,Mauritius,-0.023638595079784434,decreases
Approach1J,h1,25,126,GBR,United Kingdom,-0.024950138091530162,decreases
Approach1J,h1,25,127,FIN,Finland,-0.025483652692569116,decreases
Approach1J,h1,25,128,SAU,Saudi Arabia,-0.025632590386433212,decreases
Approach1J,h1,25,129,GNQ,Equatorial Guinea,-0.02579906381954353,decreases
Approach1J,h1,25,130,CHN,China,-0.029832543156793276,decreases
Approach1J,h1,25,131,THA,Thailand,-0.03045899891879118,decreases
Approach1J,h1,25,132,TCD,Chad,-0.036246161134900784,decreases
Approach1J,h1,25,133,SYR,Syrian Arab Republic,-0.036450154079655094,decreases
Approach1J,h1,25,134,IRN,"Iran, Islamic Republic of",-0.05052121025281375,decreases
Approach1J,h1,25,135,QAT,Qatar,-0.053335550462697195,decreases
Approach1J,h1,25,136,LBY,Libya,-0.05550944670036177,decreases
Approach1J,h1,25,137,SWE,Sweden,-0.059536284474119364,decreases
Approach1J,h1,25,138,ARE,United Arab Emirates,-0.06702174151799772,decreases
Approach1J,h1,25,139,MNE,Montenegro,-0.06939262951194564,decreases
Approach1J,h1,25,140,MNG,Mongolia,-0.09651656024035088,decreases
Approach1J,h1,75,1,LBN,Lebanon,0.1906228802912991,increases
Approach1J,h1,75,2,KWT,Kuwait,0.08949482648538049,increases
Approach1J,h1,75,3,ALB,Albania,0.05714999772103033,increases
Approach1J,h1,75,4,MOZ,Mozambique,0.039836352064740774,increases
Approach1J,h1,75,5,CHL,Chile,0.039329112180488096,increases
Approach1J,h1,75,6,IRL,Ireland,0.03889469656829719,increases
Approach1J,h1,75,7,GNB,Guinea-Bissau,0.035431857478257445,increases
Approach1J,h1,75,8,NER,Niger,0.035155427024042486,increases
Approach1J,h1,75,9,POL,Poland,0.03405074562518491,increases
Approach1J,h1,75,10,AFG,Afghanistan,0.031045020464686494,increases
Approach1J,h1,75,11,BHR,Bahrain,0.030784039463355013,increases
Approach1J,h1,75,12,AUT,Austria,0.02959165786113865,increases
Approach1J,h1,75,13,CUB,Cuba,0.02829319238758258,increases
Approach1J,h1,75,14,JPN,Japan,0.027821591616486188,increases
Approach1J,h1,75,15,BRA,Brazil,0.0271942902685825,increases
Approach1J,h1,75,16,BRB,Barbados,0.026916228553697068,increases
Approach1J,h1,75,17,VEN,"Venezuela, Bolivarian Republic of",0.02685674862424227,increases
Approach1J,h1,75,18,ZWE,Zimbabwe,0.02656793560410387,increases
Approach1J,h1,75,19,PRT,Portugal,0.0261532516549449,increases
Approach1J,h1,75,20,HUN,Hungary,0.022373391944298247,increases
Approach1J,h1,75,21,BFA,Burkina Faso,0.021107035770567308,increases
Approach1J,h1,75,22,SYC,Seychelles,0.020348894500391547,increases
Approach1J,h1,75,23,CYP,Cyprus,0.01919058304576907,increases
Approach1J,h1,75,24,PER,Peru,0.018481463474002615,increases
Approach1J,h1,75,25,CRI,Costa Rica,0.018016085947374097,increases
Approach1J,h1,75,26,GHA,Ghana,0.01774877371796155,increases
Approach1J,h1,75,27,SEN,Senegal,0.015617180075091247,increases
Approach1J,h1,75,28,RWA,Rwanda,0.015188578005606017,increases
Approach1J,h1,75,29,GMB,Gambia,0.014849634514053432,increases
Approach1J,h1,75,30,SGP,Singapore,0.0147648292284699,increases
Approach1J,h1,75,31,CIV,Côte d'Ivoire,0.014734387828450822,increases
Approach1J,h1,75,32,OMN,Oman,0.014660516429531454,increases
Approach1J,h1,75,33,SDN,Sudan,0.014646046630324157,increases
Approach1J,h1,75,34,AUS,Australia,0.01462737784093367,increases
Approach1J,h1,75,35,CAN,Canada,0.014487142356235348,increases
Approach1J,h1,75,36,MYS,Malaysia,0.013950282117433046,increases
Approach1J,h1,75,37,ESP,Spain,0.013056671472969001,increases
Approach1J,h1,75,38,COL,Colombia,0.011621670956011944,increases
Approach1J,h1,75,39,PAN,Panama,0.011571706131247745,increases
Approach1J,h1,75,40,PAK,Pakistan,0.011565711079668556,increases
Approach1J,h1,75,41,LUX,Luxembourg,0.011503302302931721,increases
Approach1J,h1,75,42,ECU,Ecuador,0.01118365827539219,increases
Approach1J,h1,75,43,DMA,Dominica,0.011131265347309623,increases
Approach1J,h1,75,44,AGO,Angola,0.011117005877250093,increases
Approach1J,h1,75,45,FRA,France,0.011100333588708149,increases
Approach1J,h1,75,46,URY,Uruguay,0.010894481846256602,increases
Approach1J,h1,75,47,ARG,Argentina,0.010086264214464118,increases
Approach1J,h1,75,48,YEM,Yemen,0.009782240788452436,increases
Approach1J,h1,75,49,ZMB,Zambia,0.00902926032839144,increases
Approach1J,h1,75,50,TTO,Trinidad and Tobago,0.008784692865690792,increases
Approach1J,h1,75,51,HKG,Hong Kong,0.00822105414484026,increases
Approach1J,h1,75,52,MEX,Mexico,0.007978681196449016,increases
Approach1J,h1,75,53,IND,India,0.0076351567511295055,increases
Approach1J,h1,75,54,HND,Honduras,0.00745398799120448,increases
Approach1J,h1,75,55,ROU,Romania,0.0070741821479742666,increases
Approach1J,h1,75,56,VNM,Viet Nam,0.00672171158478442,increases
Approach1J,h1,75,57,ISR,Israel,0.005809253969007822,increases
Approach1J,h1,75,58,BGR,Bulgaria,0.0056118750595502975,increases
Approach1J,h1,75,59,ETH,Ethiopia,0.005582139443924609,increases
Approach1J,h1,75,60,NAM,Namibia,0.0052548763597664245,increases
Approach1J,h1,75,61,KEN,Kenya,0.0052035973469925605,increases
Approach1J,h1,75,62,MLI,Mali,0.005185690712487677,increases
Approach1J,h1,75,63,NLD,Netherlands,0.004996717214052434,increases
Approach1J,h1,75,64,CHE,Switzerland,0.004980538038503903,increases
Approach1J,h1,75,65,DZA,Algeria,0.004822338721565383,increases
Approach1J,h1,75,66,EGY,Egypt,0.004674494321857174,increases
Approach1J,h1,75,67,GRC,Greece,0.004447215732733262,increases
Approach1J,h1,75,68,MWI,Malawi,0.004034798234083495,increases
Approach1J,h1,75,69,THA,Thailand,0.003012416840308115,increases
Approach1J,h1,75,70,MKD,North Macedonia,0.0023839980624294436,increases
Approach1J,h1,75,71,MRT,Mauritania,0.002061179213367015,increases
Approach1J,h1,75,72,SRB,Serbia,0.0007169870481844101,increases
Approach1J,h1,75,73,JOR,Jordan,0.0006331711508951714,increases
Approach1J,h1,75,74,IDN,Indonesia,0.0004909714294133137,increases
Approach1J,h1,75,75,GAB,Gabon,0.0003965148765671129,increases
Approach1J,h1,75,76,CMR,Cameroon,0.0003284785334085917,increases
Approach1J,h1,75,77,USA,United States,-0.000600071875451481,decreases
Approach1J,h1,75,78,BDI,Burundi,-0.001280135949443581,decreases
Approach1J,h1,75,79,BGD,Bangladesh,-0.0015587901953776004,decreases
Approach1J,h1,75,80,UGA,Uganda,-0.0018783792670860298,decreases
Approach1J,h1,75,81,BEL,Belgium,-0.002418994380815921,decreases
Approach1J,h1,75,82,MAR,Morocco,-0.003123247939550272,decreases
Approach1J,h1,75,83,GTM,Guatemala,-0.0031456387854515047,decreases
Approach1J,h1,75,84,DOM,Dominican Republic,-0.0031589377313977927,decreases
Approach1J,h1,75,85,HTI,Haiti,-0.0034375881439709793,decreases
Approach1J,h1,75,86,SLE,Sierra Leone,-0.0036237679273551735,decreases
Approach1J,h1,75,87,COG,Congo,-0.0038495665747287078,decreases
Approach1J,h1,75,88,ITA,Italy,-0.0042754737098903255,decreases
Approach1J,h1,75,89,LBR,Liberia,-0.004307686580778805,decreases
Approach1J,h1,75,90,TGO,Togo,-0.004675457906563745,decreases
Approach1J,h1,75,91,SVN,Slovenia,-0.005743561063392355,decreases
Approach1J,h1,75,92,DEU,Germany,-0.005955261719837287,decreases
Approach1J,h1,75,93,HRV,Croatia,-0.006346145991637821,decreases
Approach1J,h1,75,94,BWA,Botswana,-0.007143202042477675,decreases
Approach1J,h1,75,95,BOL,"Bolivia, Plurinational State of",-0.007588580441181152,decreases
Approach1J,h1,75,96,COM,Comoros,-0.007609383566536072,decreases
Approach1J,h1,75,97,KHM,Cambodia,-0.0076114201053703034,decreases
Approach1J,h1,75,98,PHL,Philippines,-0.00808788119984835,decreases
Approach1J,h1,75,99,DJI,Djibouti,-0.008289850627014417,decreases
Approach1J,h1,75,100,PRY,Paraguay,-0.008292291339217155,decreases
Approach1J,h1,75,101,LKA,Sri Lanka,-0.008575170385576853,decreases
Approach1J,h1,75,102,CHN,China,-0.008722487493161374,decreases
Approach1J,h1,75,103,GIN,Guinea,-0.009206151858894281,decreases
Approach1J,h1,75,104,TZA,"Tanzania, United Republic of",-0.009446431597937803,decreases
Approach1J,h1,75,105,ISL,Iceland,-0.009480771732959215,decreases
Approach1J,h1,75,106,SWZ,Eswatini,-0.009706851883003648,decreases
Approach1J,h1,75,107,TCD,Chad,-0.010279053920923448,decreases
Approach1J,h1,75,108,JAM,Jamaica,-0.011158858886266422,decreases
Approach1J,h1,75,109,MDG,Madagascar,-0.012251970668687412,decreases
Approach1J,h1,75,110,IRQ,Iraq,-0.01278550666540397,decreases
Approach1J,h1,75,111,LAO,Lao People's Democratic Republic,-0.014376383680727661,decreases
